2,2,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Ross,Vargas,R,R,Fastball,Called Strike,,,111,0.707363,0.743551
2,2,0,1,'0-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Ross,Vargas,R,R,Fastball,Ball,,,111,0.218586,1.19198
2,2,1,1,'1-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Ross,Vargas,R,R,Breaking Ball,Ball,,,111,0.529626,-0.31157
2,2,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Ross,Vargas,R,R,Fastball,Groundout,Ground Ball,Pull,111,0.285237,0.532527
3,0,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kowara,Lepard,R,R,Fastball,Swinging Strike,,,0,0.57406,0.655625
3,0,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kowara,Lepard,R,R,Fastball,Foul,,,0,0.596277,0.444601
3,0,0,2,'0-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kowara,Lepard,R,R,Fastball,Ball,,,0,1.41831,0.180821
3,0,1,2,'1-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kowara,Lepard,R,R,Fastball,Ball,,,0,-0.0702371,1.09526
3,0,2,2,'2-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kowara,Lepard,R,R,Fastball,Strikeout Looking,,,0,0.0852829,0.523735
3,1,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Cain-Plante,Lepard,R,R,Fastball,Swinging Strike,,,0,-0.04802,0.849063
3,1,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Cain-Plante,Lepard,R,R,Fastball,Foul,,,0,0.596277,0.585283
3,1,0,2,'0-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Cain-Plante,Lepard,R,R,Breaking Ball,Strikeout Swinging,,,0,-0.847837,0.066517
3,2,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Lawson,Lepard,R,R,Fastball,Ball,,,0,-1.35883,0.0137611
3,2,1,0,'1-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Lawson,Lepard,R,R,Fastball,Swinging Strike,,,0,0.507409,0.339089
3,2,1,1,'1-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Lawson,Lepard,R,R,Breaking Ball,Ball,,,0,-0.714534,-0.0477874
3,2,2,1,'2-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Lawson,Lepard,R,R,Fastball,Ball,,,0,-1.15888,0.54132
3,2,3,1,'3-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Lawson,Lepard,R,R,Fastball,Single,Line Drive,Pull,0,0.529626,0.558905
3,2,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kyrose,Lepard,R,R,Fastball,Called Strike,,,100,-0.247974,0.734758
